Date,Item_Name,Qty_,Timestamp,Raw_Material,Unit,Qty,converted_qty,Purchase_Unit,Consumption_Unit,Conversion_Qty
2023-11-16,Naan,1.0,2023-11-16 21:39:48+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-03,Naan,1.0,2024-01-03 20:13:41+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-12,Naan,1.0,2023-11-12 14:36:26+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-13,Naan,4.0,2023-10-13 20:23:34+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-21,Naan,1.0,2023-12-21 23:39:39+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-24,Naan,3.0,2023-10-24 19:53:35+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-02,Naan,1.0,2023-11-02 14:22:58+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-19,Naan,1.0,2023-11-19 21:26:07+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-12,Naan,1.0,2023-07-12 20:45:41+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-28,Naan,1.0,2024-01-28 23:55:02+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-22,Naan,1.0,2023-11-22 22:56:13+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-20,Naan,1.0,2024-04-20 14:50:07+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-30,Naan,1.0,2023-08-30 23:54:01+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-27,Naan,1.0,2023-12-27 22:26:53+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-21,Naan,1.0,2024-04-21 21:57:03+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-08,Naan,1.0,2024-03-08 15:55:58+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-17,Naan,4.0,2023-12-17 16:44:21+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-02-24,Naan,5.0,2024-02-25 00:40:31+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-07,Naan,1.0,2023-12-07 23:12:47+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-06,Naan,1.0,2023-09-06 23:27:35+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-14,Naan,1.0,2024-01-14 22:44:59+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-25,Naan,5.0,2024-04-25 23:53:58+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-30,Naan,3.0,2023-08-30 15:34:00+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-18,Naan,1.0,2024-01-18 22:47:27+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-02,Naan,1.0,2023-09-02 15:02:03+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-20,Naan,5.0,2024-04-20 23:08:41+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-12,Naan,1.0,2024-04-12 22:33:28+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-28,Naan,1.0,2024-01-28 15:32:04+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-22,Naan,1.0,2024-03-22 22:05:09+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-16,Naan,1.0,2024-04-16 20:59:21+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-06-08,Naan,1.0,2024-06-08 23:40:57+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-18,Naan,1.0,2024-02-18 23:48:31+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-07,Naan,1.0,2023-12-07 22:31:27+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-13,Naan,5.0,2024-01-14 00:26:19+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-16,Naan,1.0,2023-12-16 20:45:09+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-07,Naan,1.0,2023-07-07 20:51:16+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-02,Naan,2.0,2023-07-02 21:16:46+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-05,Naan,1.0,2024-04-05 15:17:01+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-17,Naan,3.0,2023-12-17 12:35:48+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-15,Naan,2.0,2023-10-15 21:37:00+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-06,Naan,1.0,2023-09-06 23:53:17+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-07,Naan,1.0,2023-08-07 20:10:50+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-17,Naan,2.0,2024-03-17 23:21:03+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-02,Naan,1.0,2023-12-02 20:58:07+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-09,Naan,1.0,2024-02-09 15:17:07+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-14,Naan,1.0,2023-11-14 21:54:35+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-12,Naan,1.0,2024-05-12 15:16:03+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-26,Naan,1.0,2023-11-26 21:24:47+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-20,Naan,5.0,2024-04-21 00:10:23+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-24,Naan,4.0,2024-05-25 00:40:12+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-08,Naan,1.0,2024-01-08 15:14:09+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-07,Naan,1.0,2024-02-07 22:29:51+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-21,Naan,6.0,2024-01-22 00:10:11+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-01,Naan,1.0,2023-10-01 20:52:20+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-08,Naan,1.0,2023-12-08 15:24:05+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-22,Naan,1.0,2023-11-22 22:56:13+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-24,Naan,2.0,2024-01-24 23:03:28+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-14,Naan,1.0,2024-03-14 22:15:52+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-09,Naan,2.0,2024-01-09 22:42:31+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-30,Naan,1.0,2023-08-30 23:54:01+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-09,Naan,1.0,2023-10-09 20:50:58+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-26,Naan,1.0,2024-05-26 21:17:20+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-01,Naan,1.0,2023-09-01 22:07:11+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-28,Naan,1.0,2023-10-29 00:07:17+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-19,Naan,2.0,2023-09-19 15:02:09+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-23,Naan,1.0,2023-10-23 23:39:44+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-25,Naan,1.0,2023-11-26 01:01:14+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-20,Naan,1.0,2024-01-20 15:58:08+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-16,Naan,1.0,2023-11-16 23:41:26+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-29,Naan,2.0,2023-07-29 22:22:11+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-06,Naan,2.0,2024-03-06 13:54:41+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-14,Naan,3.0,2024-03-14 22:15:52+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-18,Naan,1.0,2024-02-18 15:39:03+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-16,Naan,3.0,2023-09-16 22:51:01+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-23,Naan,1.0,2023-08-23 23:03:07+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-31,Naan,1.0,2023-10-31 23:22:38+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-06,Naan,1.0,2023-09-06 23:27:35+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-31,Naan,1.0,2023-12-31 22:47:29+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-11,Naan,5.0,2024-02-11 23:58:34+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-15,Naan,1.0,2024-02-15 20:45:15+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-09,Naan,1.0,2023-12-10 01:05:33+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-17,Naan,2.0,2024-05-17 13:12:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-16,Naan,1.0,2023-12-16 15:49:37+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-26,Naan,1.0,2024-03-26 23:07:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-14,Naan,1.0,2024-03-14 22:15:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-12,Naan,1.0,2023-11-12 14:36:26+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-03,Naan,4.0,2024-01-03 23:07:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-04,Naan,1.0,2024-03-04 14:40:28+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-27,Naan,1.0,2024-03-27 19:59:55+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-23,Naan,1.0,2023-10-23 23:39:44+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-23,Naan,2.0,2023-12-23 22:56:29+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-21,Naan,6.0,2024-01-22 00:10:11+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-25,Naan,3.0,2024-01-26 00:49:10+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-14,Naan,3.0,2024-03-14 22:15:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-27,Naan,2.0,2024-01-27 14:00:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-16,Naan,1.0,2023-11-16 23:41:26+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-27,Naan,1.0,2023-12-27 22:26:53+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-27,Naan,1.0,2023-07-27 22:03:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-30,Naan,1.0,2023-08-30 23:54:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-24,Naan,4.0,2024-05-25 00:40:12+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-02,Naan,1.0,2023-12-02 23:18:31+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-17,Naan,1.0,2024-05-18 00:42:12+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-17,Naan,1.0,2023-08-17 23:11:05+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-22,Naan,1.0,2024-03-22 22:05:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-15,Naan,1.0,2023-08-15 22:39:56+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-16,Naan,1.0,2023-09-16 22:51:01+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-19,Naan,1.0,2024-01-20 00:05:42+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-06,Naan,1.0,2023-10-06 23:13:20+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-13,Naan,5.0,2024-01-14 00:26:19+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-01,Naan,1.0,2024-06-01 21:58:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-21,Naan,1.0,2024-01-21 14:49:38+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-11,Naan,1.0,2024-01-11 23:40:21+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-09,Naan,1.0,2023-12-09 22:38:09+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-23,Naan,1.0,2023-08-23 23:03:07+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-27,Naan,2.0,2024-01-27 14:00:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-24,Naan,1.0,2023-11-24 23:56:25+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-13,Naan,1.0,2023-12-13 20:56:41+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-05,Naan,1.0,2024-01-05 21:50:13+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-07,Naan,7.0,2024-02-07 16:14:40+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-09,Naan,1.0,2024-01-09 23:18:48+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-21,Naan,1.0,2023-11-21 21:10:28+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-08,Naan,1.0,2024-06-08 22:25:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-22,Naan,1.0,2024-04-22 21:58:23+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-31,Naan,1.0,2024-03-31 21:59:32+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-11,Naan,2.0,2024-03-11 21:14:29+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-22,Naan,1.0,2024-04-23 00:30:05+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-03,Naan,1.0,2023-11-03 15:00:08+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-23,Naan,3.0,2023-09-23 14:47:02+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-20,Naan,1.0,2024-04-20 15:53:14+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-10,Naan,1.0,2024-02-10 21:34:59+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-25,Naan,3.0,2024-04-25 23:53:58+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-17,Naan,3.0,2023-09-17 21:16:36+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-21,Naan,1.0,2024-01-21 14:53:01+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-01,Naan,1.0,2024-01-01 22:32:49+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-03,Naan,1.0,2023-09-03 22:35:38+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-07-17,Naan,2.0,2023-07-17 21:39:28+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-05,Naan,1.0,2023-11-05 14:56:32+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-21,Naan,1.0,2023-10-21 16:02:21+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-24,Naan,1.0,2023-11-24 21:39:57+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-03-14,Naan,1.0,2024-03-15 00:19:36+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-28,Naan,1.0,2024-01-28 23:55:02+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-30,Naan,1.0,2023-12-31 00:13:15+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-14,Naan,1.0,2024-01-14 22:44:59+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-12,Naan,1.0,2023-11-12 21:55:53+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-07-09,Naan,1.0,2023-07-09 21:50:33+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-01,Naan,2.0,2023-11-01 22:24:34+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-18,Naan,1.0,2024-04-18 22:58:36+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-05-20,Naan,1.0,2024-05-20 22:43:46+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-22,Naan,3.0,2023-10-22 22:39:06+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-31,Naan,1.0,2023-10-31 23:22:38+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-07-12,Naan,1.0,2023-07-12 22:44:16+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-23,Naan,2.0,2023-09-23 14:48:35+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-06,Naan,2.0,2023-09-06 22:31:45+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-15,Naan,1.0,2023-08-15 22:39:56+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-03-19,Naan,1.0,2024-03-19 23:02:09+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-01,Naan,1.0,2023-10-01 22:27:42+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-05-02,Naan,2.0,2024-05-02 23:49:37+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-04,Naan,1.0,2024-01-04 20:48:31+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-13,Naan,1.0,2023-12-13 20:55:07+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-12,Naan,3.0,2023-12-12 22:06:13+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-04,Naan,1.0,2023-08-04 14:39:38+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-13,Naan,1.0,2024-04-13 21:23:33+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-20,Naan,1.0,2024-01-20 15:58:08+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-16,Naan,2.0,2023-09-16 23:42:35+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-30,Naan,1.0,2023-08-30 23:54:01+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-05,Naan,1.0,2024-04-05 15:17:01+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-06,Naan,7.0,2024-04-07 01:10:37+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-09,Naan,1.0,2023-08-09 22:36:20+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-20,Naan,1.0,2024-01-20 15:18:27+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-12,Naan,1.0,2023-11-12 22:31:21+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-09,Naan,1.0,2023-12-09 22:38:09+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-31,Naan,1.0,2023-12-31 22:49:52+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-02,Naan,1.0,2023-09-02 15:02:03+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-28,Naan,1.0,2024-04-28 16:06:15+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-21,Naan,1.0,2023-10-21 22:57:37+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-03-01,Naan,1.0,2024-03-01 22:48:05+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-02-05,Naan,1.0,2024-02-05 15:53:02+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-07-22,Naan,1.0,2023-07-22 22:41:39+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-05-19,Naan,3.0,2024-05-19 22:18:00+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-03-17,Naan,2.0,2024-03-17 23:21:03+00:00,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-15,Roti,1.0,2023-08-15 16:28:06+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-06,Roti,1.0,2024-02-06 22:12:08+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-01-27,Roti,2.0,2024-01-28 00:00:08+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-10-05,Roti,1.0,2023-10-05 15:07:27+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-03-03,Roti,2.0,2024-03-03 22:40:51+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-10-15,Roti,1.0,2023-10-15 22:39:35+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-09-02,Roti,4.0,2023-09-02 21:59:08+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-07-30,Roti,2.0,2023-07-30 20:32:57+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-07-24,Roti,2.0,2023-07-24 23:08:41+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-07-02,Roti,2.0,2023-07-02 23:37:06+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-01-28,Roti,2.0,2024-01-28 23:40:33+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-06-04,Roti,2.0,2024-06-04 15:00:06+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-06-08,Roti,1.0,2024-06-08 14:30:05+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-07,Roti,2.0,2024-02-07 23:09:53+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-09-13,Roti,3.0,2023-09-13 22:26:59+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-05-25,Roti,2.0,2024-05-25 23:04:19+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-08-01,Roti,3.0,2023-08-01 22:47:29+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-10-09,Roti,1.0,2023-10-09 22:44:43+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-12-29,Roti,1.0,2023-12-29 23:06:19+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-29,Roti,3.0,2024-02-29 22:13:25+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-08-20,Roti,1.0,2023-08-20 23:08:10+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-10-03,Roti,2.0,2023-10-04 00:32:45+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-03-02,Roti,1.0,2024-03-02 23:21:35+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-12-28,Roti,2.0,2023-12-29 00:00:54+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-16,Roti,2.0,2024-02-16 23:03:49+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-03,Roti,1.0,2024-04-03 23:39:34+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-08-22,Roti,2.0,2023-08-22 19:24:28+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-11-17,Roti,1.0,2023-11-17 15:45:43+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-12-24,Roti,1.0,2023-12-24 15:40:22+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-11-15,Roti,2.0,2023-11-15 13:59:02+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-11,Roti,2.0,2024-04-11 14:24:51+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-11,Roti,1.0,2024-02-11 14:44:18+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-12-23,Roti,2.0,2023-12-23 23:51:09+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-05-05,Roti,1.0,2024-05-05 23:27:42+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-09-30,Roti,1.0,2023-09-30 14:11:57+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-08-30,Roti,2.0,2023-08-30 15:29:01+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-10,Roti,1.0,2024-04-10 21:24:20+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-08-02,Roti,3.0,2023-08-03 00:07:26+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-03-05,Roti,3.0,2024-03-06 00:11:13+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-10-13,Roti,1.0,2023-10-13 13:55:07+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-01-17,Roti,1.0,2024-01-17 23:17:29+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-07,Roti,1.0,2024-04-07 15:01:14+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-17,Roti,2.0,2024-02-17 20:58:24+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-10-17,Roti,1.0,2023-10-17 22:15:35+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-12-10,Roti,1.0,2023-12-10 15:48:52+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-06-15,Roti,1.0,2024-06-15 21:55:32+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-02-24,Roti,2.0,2024-02-24 12:55:26+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-05,Roti,1.0,2024-04-05 23:26:21+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-01-27,Roti,1.0,2024-01-27 22:24:35+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-01-03,Roti,1.0,2024-01-03 20:13:41+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-06-15,Roti,3.0,2024-06-15 22:43:57+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-06,Roti,1.0,2024-04-06 21:05:21+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2023-11-08,Roti,3.0,2023-11-08 22:51:36+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
2024-04-30,Roti,1.0,2024-04-30 14:56:45+00:00,Atta,GM,50.0,0.05,Kg,GM,1000
