Date,Item_Name,Qty_,Timestamp,Category,Raw_Material,Unit,Qty,converted_qty,Purchase_Unit,Consumption_Unit,Conversion_Qty
2024-08-01,Naan,1.0,2024-08-01 21:22:36+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-02-23,Naan,1.0,2024-02-23 23:11:24+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-06-16,Naan,2.0,2024-06-16 22:52:02+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-02-14,Naan,1.0,2024-02-14 21:14:05+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-17,Naan,2.0,2024-05-17 13:12:38+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-18,Naan,1.0,2023-10-18 23:56:15+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-01-07,Naan,4.0,2024-01-08 00:22:17+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-23,Naan,2.0,2023-11-23 14:34:40+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-07-11,Naan,1.0,2024-07-11 21:48:46+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2023-07-29,Naan,2.0,2023-07-29 22:22:11+00:00,INDIAN BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-28,Naan,2.0,2023-11-28 23:27:11+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-04-28,Naan,2.0,2024-04-28 15:19:48+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-01-06,Naan,2.0,2024-01-07 00:08:04+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-04-07,Naan,1.0,2024-04-07 14:51:45+00:00,TANDOOR BREADS,Maida,GM,150.0,0.15,Kg,GM,1000
2024-08-04,Naan,2.0,2024-08-04 15:52:36+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-02,Naan,1.0,2024-06-02 14:24:28+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-05,Naan,1.0,2023-12-05 22:28:13+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-12,Naan,3.0,2023-12-12 22:06:13+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-02-11,Naan,5.0,2024-02-11 23:58:34+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-23,Naan,1.0,2023-07-23 20:44:42+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-27,Naan,2.0,2023-09-27 20:13:38+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-26,Naan,1.0,2023-08-26 23:12:05+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-07-28,Naan,1.0,2024-07-28 22:57:22+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-08-09,Naan,1.0,2024-08-09 15:31:08+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-03,Naan,5.0,2024-04-04 00:08:30+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-11,Naan,1.0,2023-09-11 23:25:39+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-14,Naan,1.0,2023-10-14 19:20:20+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-24,Naan,1.0,2023-11-24 21:39:57+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-05-20,Naan,1.0,2024-05-20 22:43:46+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-16,Naan,3.0,2023-09-16 22:51:01+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-21,Naan,1.0,2024-01-21 14:49:38+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-16,Naan,1.0,2023-12-17 00:13:18+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-17,Naan,1.0,2024-03-17 14:52:21+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-16,Naan,1.0,2024-06-16 20:43:23+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-30,Naan,4.0,2024-03-30 23:18:48+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-05,Naan,2.0,2023-07-05 22:36:06+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-09,Naan,1.0,2024-03-10 01:12:44+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-04,Naan,2.0,2023-10-04 20:52:48+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-07,Naan,1.0,2024-03-07 19:52:05+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-28,Naan,1.0,2024-06-28 20:47:50+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-08,Naan,1.0,2023-09-08 21:09:42+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-07,Naan,1.0,2024-01-07 20:43:22+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-21,Naan,1.0,2023-11-21 21:10:28+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-30,Naan,3.0,2023-08-30 15:34:00+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-10-07,Naan,2.0,2024-10-07 19:10:14+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-10-12,Naan,2.0,2024-10-12 21:34:36+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-06,Naan,1.0,2023-08-06 15:40:33+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-17,Naan,3.0,2023-10-18 00:42:07+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-10-06,Naan,1.0,2024-10-06 21:56:47+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-03,Naan,1.0,2024-04-03 22:32:39+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-08-11,Naan,3.0,2024-08-11 20:12:21+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-28,Naan,5.0,2024-04-28 12:40:58+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-20,Naan,5.0,2024-04-21 00:10:23+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-21,Naan,1.0,2023-10-21 20:47:10+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-02-05,Naan,1.0,2024-02-05 15:53:02+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-09,Naan,2.0,2024-01-09 22:42:31+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-08,Naan,1.0,2023-10-09 00:15:19+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-09-07,Naan,1.0,2024-09-07 23:29:09+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-01,Naan,2.0,2023-11-01 22:24:34+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-17,Naan,1.0,2023-08-17 23:11:05+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-05-26,Naan,1.0,2024-05-26 14:14:33+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-08-30,Naan,1.0,2024-08-30 22:42:13+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-29,Naan,1.0,2023-09-29 23:23:54+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-31,Naan,1.0,2023-12-31 20:06:08+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-06,Naan,1.0,2023-09-06 14:41:16+00:00,INDIAN BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-14,Naan,1.0,2023-11-15 00:49:13+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-05-12,Naan,1.0,2024-05-12 15:16:03+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-02-25,Naan,1.0,2024-02-25 22:26:01+00:00,TANDOOR BREADS,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-09-12,Naan,1.0,2024-09-12 22:07:13+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-28,Naan,1.0,2023-10-29 00:07:17+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-06-16,Naan,1.0,2024-06-16 22:26:41+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-01,Naan,1.0,2023-09-01 22:07:11+00:00,INDIAN BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-27,Naan,1.0,2023-12-27 22:26:53+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-14,Naan,1.0,2024-03-14 22:15:52+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-19,Naan,1.0,2024-03-19 23:02:09+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-10-11,Naan,4.0,2024-10-12 00:39:36+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-18,Naan,3.0,2024-02-18 16:13:48+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-22,Naan,3.0,2023-10-22 22:39:06+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-08-03,Naan,5.0,2024-08-04 00:42:57+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-20,Naan,1.0,2024-02-20 19:20:54+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-02,Naan,2.0,2024-03-02 21:59:20+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-13,Naan,1.0,2023-11-13 23:08:37+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-16,Naan,1.0,2023-07-16 22:10:04+00:00,INDIAN BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-08,Naan,1.0,2024-01-08 20:57:38+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-17,Naan,4.0,2023-10-18 00:42:07+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-06-20,Naan,1.0,2024-06-20 21:31:02+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-18,Naan,1.0,2024-02-18 23:48:31+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-09-01,Naan,2.0,2024-09-01 20:29:09+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-11,Naan,1.0,2023-11-11 22:18:19+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-16,Naan,1.0,2023-10-17 00:05:20+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-08-31,Naan,1.0,2024-08-31 22:45:22+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-08-08,Naan,3.0,2024-08-08 22:54:10+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-12,Naan,1.0,2023-10-12 20:25:34+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-10,Naan,1.0,2024-04-10 21:23:45+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-07,Naan,4.0,2024-04-07 15:04:30+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-08-04,Naan,2.0,2024-08-04 15:52:36+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-09-21,Naan,1.0,2024-09-21 20:38:28+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-09-28,Naan,1.0,2024-09-28 21:46:55+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-11,Naan,1.0,2024-02-11 14:57:07+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-03,Naan,1.0,2023-10-03 22:55:19+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-06,Naan,1.0,2024-04-06 21:08:38+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-08,Naan,1.0,2023-12-08 15:24:05+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-09-01,Naan,2.0,2024-09-01 20:20:55+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-31,Naan,1.0,2024-03-31 23:44:28+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-04,Naan,1.0,2024-05-04 14:42:23+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-07,Naan,1.0,2023-07-07 20:51:16+00:00,INDIAN BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-01,Naan,2.0,2023-09-01 19:39:38+00:00,INDIAN BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-06,Naan,1.0,2023-09-06 14:41:16+00:00,INDIAN BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-10-01,Naan,1.0,2024-10-01 21:46:06+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-01,Naan,2.0,2023-11-01 22:24:34+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-07-14,Naan,1.0,2024-07-14 16:01:58+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-25,Naan,1.0,2024-02-25 22:26:01+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-24,Naan,5.0,2024-02-25 00:40:31+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-07-13,Naan,3.0,2024-07-14 01:17:28+00:00,TANDOOR BREADS,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-29,Naan,1.0,2024-02-29 20:14:26+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-31,Naan,1.0,2023-12-31 21:45:57+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-23,Naan,1.0,2023-08-23 22:14:12+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-26,Naan,2.0,2024-05-26 17:17:50+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-25,Naan,1.0,2024-02-25 21:57:32+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-16,Naan,1.0,2024-01-16 20:44:04+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-29,Naan,2.0,2023-07-29 22:22:11+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-07-03,Naan,1.0,2024-07-03 22:03:31+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-15,Naan,1.0,2023-12-15 21:51:17+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-08,Naan,1.0,2024-03-08 15:55:58+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-04,Naan,1.0,2023-10-04 22:25:51+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-24,Naan,2.0,2024-06-24 15:33:32+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-11-28,Naan,1.0,2023-11-28 23:22:07+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-02,Naan,2.0,2024-05-02 23:49:37+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-05-12,Naan,1.0,2024-05-12 15:16:03+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-08-11,Naan,3.0,2024-08-11 20:12:21+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-05,Naan,1.0,2024-04-05 20:33:04+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-08-15,Naan,5.0,2024-08-15 15:09:10+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-01,Naan,2.0,2023-09-01 19:39:38+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-17,Naan,1.0,2023-12-17 22:23:13+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-08-31,Naan,1.0,2024-08-31 22:27:52+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-22,Naan,1.0,2023-10-22 22:39:06+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-31,Naan,1.0,2024-03-31 23:44:28+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-11,Naan,1.0,2024-02-11 14:54:01+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-28,Naan,1.0,2023-12-28 21:27:57+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-13,Naan,2.0,2023-08-13 21:05:34+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-02-10,Naan,4.0,2024-02-11 02:06:08+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-10-12,Naan,1.0,2023-10-12 20:25:34+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-15,Naan,1.0,2024-01-15 22:09:03+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-20,Naan,1.0,2024-01-20 21:53:39+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-14,Naan,1.0,2024-06-14 22:05:10+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-19,Naan,1.0,2024-04-19 23:46:15+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-12-07,Naan,1.0,2023-12-07 22:31:27+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-06-15,Naan,1.0,2024-06-15 22:10:15+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-22,Naan,1.0,2024-03-22 14:03:19+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-02,Naan,2.0,2024-03-02 21:59:20+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-08-06,Naan,1.0,2024-08-06 23:14:55+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-27,Naan,5.0,2024-04-28 01:35:45+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-08-17,Naan,1.0,2024-08-17 22:19:56+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-08-11,Naan,3.0,2024-08-11 22:19:01+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-05,Naan,2.0,2023-07-05 22:36:06+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-04,Naan,2.0,2023-07-04 22:25:51+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-09-27,Naan,2.0,2023-09-28 00:46:19+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-07-27,Naan,5.0,2024-07-28 02:15:05+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-07,Naan,1.0,2023-07-07 20:51:16+00:00,INDIAN BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-28,Naan,1.0,2024-04-28 16:06:15+00:00,TANDOOR BREADS,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-01-24,Naan,2.0,2024-01-24 23:03:28+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-09-01,Naan,2.0,2024-09-01 20:20:55+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-19,Naan,1.0,2024-04-19 23:46:15+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-18,Naan,1.0,2024-04-18 22:58:36+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-06-18,Naan,1.0,2024-06-19 00:42:54+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-28,Naan,1.0,2024-01-28 15:22:13+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-28,Naan,1.0,2023-08-28 23:06:37+00:00,INDIAN BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-07-22,Naan,1.0,2023-07-22 22:41:39+00:00,INDIAN BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-07,Naan,2.0,2023-10-07 20:29:36+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-06,Naan,3.0,2024-01-07 00:08:04+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-06,Naan,9.0,2024-04-07 01:10:37+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-20,Naan,1.0,2023-11-20 22:02:59+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-06-03,Naan,2.0,2024-06-03 22:27:45+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-22,Naan,1.0,2023-12-23 00:37:56+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-21,Naan,1.0,2024-01-21 14:49:38+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-09-23,Naan,7.0,2024-09-24 00:54:25+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-08-29,Naan,1.0,2024-08-29 23:26:57+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-09-07,Naan,1.0,2024-09-07 14:37:36+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-30,Naan,1.0,2023-12-30 22:19:17+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-23,Naan,1.0,2024-04-23 21:20:15+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-16,Naan,1.0,2023-12-16 20:45:09+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-09-17,Naan,1.0,2023-09-17 21:49:17+00:00,INDIAN BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-03-02,Naan,2.0,2024-03-02 23:39:28+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-05-09,Naan,1.0,2024-05-09 22:59:36+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-10-07,Naan,1.0,2023-10-07 20:55:45+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-11,Naan,1.0,2024-01-11 21:04:30+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-08-23,Naan,1.0,2023-08-23 23:03:07+00:00,INDIAN BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-12-07,Naan,1.0,2023-12-07 22:31:27+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-02-18,Naan,1.0,2024-02-18 15:39:03+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-07-11,Naan,1.0,2024-07-11 22:39:32+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-08-08,Naan,3.0,2024-08-08 22:54:10+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-03-17,Naan,2.0,2024-03-17 23:21:03+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-06-02,Naan,1.0,2024-06-02 14:24:28+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2023-11-16,Naan,1.0,2023-11-17 00:01:14+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-01-14,Naan,1.0,2024-01-14 22:44:59+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-04-07,Naan,1.0,2024-04-07 15:35:37+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
2024-10-09,Naan,1.0,2024-10-10 00:28:53+00:00,TANDOOR BREADS,Refind Oil,ML,2.0,0.002,LTR,ML,1000
